INFO 2018-11-30 21:08:29,718 views 28 获取的验证码为:502202
INFO 2018-11-30 21:08:29,719 basehttp 124 "GET /sms_codes/13612345678/ HTTP/1.1" 200 16
INFO 2018-11-30 21:10:53,520 views 28 获取的验证码为:335852
INFO 2018-11-30 21:10:53,521 basehttp 124 "GET /sms_codes/13512345678/ HTTP/1.1" 200 16
WARNING 2018-11-30 21:10:55,833 basehttp 124 "GET /sms_codes/13512345678/ HTTP/1.1" 400 47
WARNING 2018-11-30 21:10:56,165 basehttp 124 "GET /sms_codes/13512345678/ HTTP/1.1" 400 47
WARNING 2018-11-30 21:10:56,476 basehttp 124 "GET /sms_codes/13512345678/ HTTP/1.1" 400 47
INFO 2018-11-30 21:15:43,526 views 28 获取的验证码为:026064
INFO 2018-11-30 21:15:43,528 basehttp 124 "GET /sms_codes/13612345678/ HTTP/1.1" 200 16
WARNING 2018-11-30 21:15:45,754 basehttp 124 "GET /sms_codes/13612345678/ HTTP/1.1" 400 47
WARNING 2018-11-30 21:15:46,629 basehttp 124 "GET /sms_codes/13612345678/ HTTP/1.1" 400 47
WARNING 2018-11-30 21:15:46,830 basehttp 124 "GET /sms_codes/13612345678/ HTTP/1.1" 400 47
WARNING 2018-11-30 21:15:47,004 basehttp 124 "GET /sms_codes/13612345678/ HTTP/1.1" 400 47
INFO 2018-11-30 21:16:50,270 views 28 获取的验证码为:392766
INFO 2018-11-30 21:16:50,271 basehttp 124 "GET /sms_codes/13512345678/ HTTP/1.1" 200 16
ERROR 2018-11-30 21:32:00,003 exception 80 Invalid HTTP_HOST header: 'api.meiduo.site:8000'. You may need to add 'api.meiduo.site' to ALLOWED_HOSTS.
WARNING 2018-11-30 21:32:00,071 basehttp 124 "GET /sms_codes/13612345678/ HTTP/1.1" 400 70564
ERROR 2018-11-30 21:32:00,264 exception 80 Invalid HTTP_HOST header: 'api.meiduo.site:8000'. You may need to add 'api.meiduo.site' to ALLOWED_HOSTS.
WARNING 2018-11-30 21:32:00,314 basehttp 124 "GET /favicon.ico HTTP/1.1" 400 70403
INFO 2018-11-30 21:32:47,924 views 28 获取的验证码为:200874
INFO 2018-11-30 21:32:47,956 basehttp 124 "GET /sms_codes/13612345678/ HTTP/1.1" 200 5170
INFO 2018-11-30 21:32:48,003 basehttp 124 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 200 3385
INFO 2018-11-30 21:32:48,011 basehttp 124 "GET /static/rest_framework/css/default.css HTTP/1.1" 200 1131
INFO 2018-11-30 21:32:48,011 basehttp 124 "GET /static/rest_framework/css/prettify.css HTTP/1.1" 200 817
INFO 2018-11-30 21:32:48,013 basehttp 124 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 200 121200
INFO 2018-11-30 21:32:48,017 basehttp 124 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 200 1735
INFO 2018-11-30 21:32:48,018 basehttp 124 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 200 3597
INFO 2018-11-30 21:32:48,024 basehttp 124 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 200 13632
INFO 2018-11-30 21:32:48,024 basehttp 124 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 200 37045
INFO 2018-11-30 21:32:48,028 basehttp 124 "GET /static/rest_framework/js/default.js HTTP/1.1" 200 1268
INFO 2018-11-30 21:32:48,028 basehttp 124 "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1" 200 86927
INFO 2018-11-30 21:32:48,064 basehttp 124 "GET /static/rest_framework/img/grid.png HTTP/1.1" 200 1458
WARNING 2018-11-30 21:32:48,066 basehttp 124 "GET /static/rest_framework/css/bootstrap.min.css.map HTTP/1.1" 404 1739
WARNING 2018-11-30 21:32:48,240 base 152 Not Found: /favicon.ico
WARNING 2018-11-30 21:32:48,241 basehttp 124 "GET /favicon.ico HTTP/1.1" 404 2474
INFO 2018-11-30 22:21:22,513 views 28 获取的验证码为:050631
INFO 2018-11-30 22:21:22,534 basehttp 124 "GET /sms_codes/13612345678/ HTTP/1.1" 200 5170
INFO 2018-11-30 22:21:22,574 basehttp 124 "GET /static/rest_framework/css/default.css HTTP/1.1" 200 1131
INFO 2018-11-30 22:21:22,575 basehttp 124 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 200 121200
INFO 2018-11-30 22:21:22,576 basehttp 124 "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1" 200 86927
INFO 2018-11-30 22:21:22,576 basehttp 124 "GET /static/rest_framework/css/prettify.css HTTP/1.1" 200 817
INFO 2018-11-30 22:21:22,577 basehttp 124 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 200 3385
INFO 2018-11-30 22:21:22,583 basehttp 124 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 200 3597
INFO 2018-11-30 22:21:22,612 basehttp 124 "GET /static/rest_framework/js/default.js HTTP/1.1" 200 1268
INFO 2018-11-30 22:21:22,615 basehttp 124 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 200 1735
INFO 2018-11-30 22:21:22,617 basehttp 124 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 200 37045
INFO 2018-11-30 22:21:22,606 basehttp 124 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 200 13632
WARNING 2018-11-30 22:21:22,643 basehttp 124 "GET /static/rest_framework/css/bootstrap.min.css.map HTTP/1.1" 404 1739
INFO 2018-11-30 22:21:22,670 basehttp 124 "GET /static/rest_framework/img/grid.png HTTP/1.1" 200 1458
